rplL	NC_000962.3	+	748849	749242
gene_674	NC_000962.3	-	749234	749930
gene_675	NC_000962.3	+	750000	751506
mkl	NC_000962.3	+	751517	752597
vapC6	NC_000962.3	-	752984	753368
vapB6	NC_000962.3	-	753462	753618
gene_679	NC_000962.3	-	753693	754410
mazF2	NC_000962.3	-	754685	754994
mazE2	NC_000962.3	-	754980	755226
vapC7	NC_000962.3	-	755335	755773
vapB7	NC_000962.3	-	755769	756024
atsD	NC_000962.3	+	756137	758501
vapB8	NC_000962.3	+	758532	758805
vapC8	NC_000962.3	+	758801	759140
gene_687	NC_000962.3	+	759136	759310
rpoB	NC_000962.3	+	759807	763326
rpoC	NC_000962.3	+	763370	767321
gene_690	NC_000962.3	-	767684	769598
end	NC_000962.3	+	769792	770551
lpqP	NC_000962.3	+	770582	771425
fadE8	NC_000962.3	+	771484	773113
echA4	NC_000962.3	+	773123	774062
gene_695	NC_000962.3	+	774064	774787
echA5	NC_000962.3	+	774783	775575
mmpL5	NC_000962.3	-	775586	778481
mmpS5	NC_000962.3	-	778477	778906
Rv0678	NC_000962.3	+	778990	779488
gene_700	NC_000962.3	-	779543	780041
gene_701	NC_000962.3	-	780042	780417
gene_702	NC_000962.3	+	780721	781312
rpsL	NC_000962.3	+	781560	781935
rpsG	NC_000962.3	+	781934	782405
fusA1	NC_000962.3	+	782485	784591
tuf	NC_000962.3	+	784821	786012
gene_707	NC_000962.3	+	786149	786947
gene_708	NC_000962.3	+	787099	787927
gene_709	NC_000962.3	+	787940	789161
gene_710	NC_000962.3	-	789157	789412
gene_711	NC_000962.3	-	790024	791074
gene_712	NC_000962.3	-	791070	791667
gene_713	NC_000962.3	+	791757	791847
gene_714	NC_000962.3	+	791831	792161
gene_715	NC_000962.3	+	792157	793333
gene_716	NC_000962.3	+	793335	794526
gene_717	NC_000962.3	+	794715	795471
gene_718	NC_000962.3	+	795519	796932
gene_719	NC_000962.3	+	796933	798373
gene_720	NC_000962.3	+	798833	799445
gene_721	NC_000962.3	+	799629	799851
rpsJ	NC_000962.3	+	800487	800793
rplC	NC_000962.3	+	800809	801463
rplD	NC_000962.3	+	801462	802134
rplW	NC_000962.3	+	802133	802436
rplB	NC_000962.3	+	802528	803371
rpsS	NC_000962.3	+	803411	803693
rplV	NC_000962.3	+	803689	804283
rpsC	NC_000962.3	+	804282	805107
rplP	NC_000962.3	+	805110	805527
rpmC	NC_000962.3	+	805526	805760
rpsQ	NC_000962.3	+	805756	806167
atsA	NC_000962.3	+	806335	808699
gene_734	NC_000962.3	+	808746	809646
gene_735	NC_000962.3	+	809946	810888
rplN	NC_000962.3	+	811373	811742
rplX	NC_000962.3	+	811742	812060
rplE	NC_000962.3	+	812059	812623
rpsN1	NC_000962.3	+	812627	812813
rpsH	NC_000962.3	+	812976	813375
rplF	NC_000962.3	+	813398	813938
rplR	NC_000962.3	+	813940	814309
rpsE	NC_000962.3	+	814328	814991
rpmD	NC_000962.3	+	814993	815191
rplO	NC_000962.3	+	815190	815631
sppA	NC_000962.3	+	815663	817535
gene_747	NC_000962.3	-	817539	818445
gene_748	NC_000962.3	-	818537	819641
fucA	NC_000962.3	-	819843	820500
serA2	NC_000962.3	-	820496	821477
xylB	NC_000962.3	+	821507	822854
gene_752	NC_000962.3	+	822866	823595
gene_753	NC_000962.3	-	823683	824640
secY	NC_000962.3	+	824800	826126
adk	NC_000962.3	+	826122	826668
mapA	NC_000962.3	+	826670	827471
sigL	NC_000962.3	+	827543	828077
rslA	NC_000962.3	+	828140	828893
gene_759	NC_000962.3	+	829207	829705
gene_760	NC_000962.3	+	830062	830611
gene_761	NC_000962.3	+	830855	831662
gene_762	NC_000962.3	+	831776	832304
gene_763	NC_000962.3	+	832981	833509
gene_764	NC_000962.3	-	833886	834444
gene_765	NC_000962.3	-	834440	834947
gene_766	NC_000962.3	+	835154	835682
PE_PGRS9	NC_000962.3	+	835701	838053
PE_PGRS10	NC_000962.3	+	838451	840857
vapB31	NC_000962.3	+	840947	841205
vapC31	NC_000962.3	+	841228	841657
gene_771	NC_000962.3	-	841737	841875
gene_772	NC_000962.3	+	842033	842279
mmsB	NC_000962.3	-	842347	843232
fadE9	NC_000962.3	-	843242	844415
mmsA	NC_000962.3	-	844421	845954
PE_PGRS11	NC_000962.3	+	846159	847914
PPE12	NC_000962.3	-	848103	850041
thrV	NC_000962.3	-	850642	850714
gene_779	NC_000962.3	-	850741	851467
phoP	NC_000962.3	+	851608	852352
phoR	NC_000962.3	+	852396	853854
gene_782	NC_000962.3	-	853825	854158
gene_783	NC_000962.3	-	854267	854687
adhB	NC_000962.3	-	854699	855827
gene_785	NC_000962.3	-	855925	856471
gene_786	NC_000962.3	-	856473	856680
cyp51	NC_000962.3	-	856682	858038
gene_788	NC_000962.3	-	858037	858865
cyp123	NC_000962.3	-	858864	860073
gene_790	NC_000962.3	-	860069	860711
aldA	NC_000962.3	+	860912	862382
gene_792	NC_000962.3	+	862412	863159
gene_793	NC_000962.3	+	863256	864144
gene_794	NC_000962.3	+	864140	864575
purD	NC_000962.3	+	864586	865855
ggtA	NC_000962.3	-	865851	867390
gene_797	NC_000962.3	-	867440	868352
gene_798	NC_000962.3	+	868407	869031
gene_799	NC_000962.3	-	868984	869764
purB	NC_000962.3	+	870008	871427
cyp126	NC_000962.3	+	871431	872676
gene_802	NC_000962.3	-	872672	873293
purC	NC_000962.3	+	873343	874237
emrB	NC_000962.3	-	876818	878441
gene_805	NC_000962.3	+	878638	879325
gene_806	NC_000962.3	+	879340	881041
gene_807	NC_000962.3	-	881075	881714
gene_808	NC_000962.3	+	881459	882419
gene_809	NC_000962.3	+	882524	882764
purQ	NC_000962.3	+	882760	883435
gene_811	NC_000962.3	-	883451	884051
gene_812	NC_000962.3	-	884072	884801
gene_813	NC_000962.3	-	884797	885841
gene_814	NC_000962.3	-	885837	886647
gene_815	NC_000962.3	+	886719	887025
gene_816	NC_000962.3	-	887137	888637
gene_817	NC_000962.3	+	890388	891483
cfp29	NC_000962.3	-	891472	892270
gene_819	NC_000962.3	-	892266	893274
pepC	NC_000962.3	+	893318	894620
gene_821	NC_000962.3	+	894631	894979
gene_822	NC_000962.3	-	894972	895629
purL	NC_000962.3	+	895820	898085
gene_824	NC_000962.3	+	898081	898711
gene_825	NC_000962.3	+	898831	899788
cpsY	NC_000962.3	-	899732	901331
gene_827	NC_000962.3	+	901635	902025
purF	NC_000962.3	+	902111	903695
purM	NC_000962.3	+	903725	904820
gene_830	NC_000962.3	-	904905	905088
gene_831	NC_000962.3	-	905234	906341
gene_832	NC_000962.3	+	906423	907293
gene_833	NC_000962.3	-	907338	908019
gene_834	NC_000962.3	+	3484809	3485112
cysA2	NC_000962.3	+	3483974	3484808
thiX	NC_000962.3	-	909611	910034
gene_837	NC_000962.3	-	910030	910843
gene_838	NC_000962.3	+	910972	911740
mshD	NC_000962.3	+	911736	912684
phoT	NC_000962.3	+	912726	913503
phoY2	NC_000962.3	-	913558	914200
gene_842	NC_000962.3	-	914257	916312
gene_843	NC_000962.3	-	916477	917647
desA1	NC_000962.3	-	917734	918751
ASdes	NC_000962.3	+	918264	918459
gene_846	NC_000962.3	-	918912	919554
gene_847	NC_000962.3	+	919634	920690
kmtR	NC_000962.3	-	920741	921134
gene_849	NC_000962.3	-	921191	921614
gene_850	NC_000962.3	+	921970	922876
gene_851	NC_000962.3	-	922894	923710
lysT	NC_000962.3	-	923803	923876
gluT	NC_000962.3	+	923999	924073
aspT	NC_000962.3	+	924110	924184
pheU	NC_000962.3	+	924213	924287
PE_PGRS12	NC_000962.3	+	924951	925365
PE_PGRS13	NC_000962.3	+	925361	927611
PE_PGRS14	NC_000962.3	-	927837	930486
lpqQ	NC_000962.3	+	930953	931598
gene_860	NC_000962.3	-	932279	932933
gene_861	NC_000962.3	-	933003	934032
lpqR	NC_000962.3	+	934720	935491
gene_863	NC_000962.3	+	935577	936390
pip	NC_000962.3	-	936457	937318
gene_865	NC_000962.3	+	937593	937836
gene_866	NC_000962.3	+	938112	939405
gene_867	NC_000962.3	+	939388	940393
narL	NC_000962.3	-	940456	941107
gene_869	NC_000962.3	+	941190	942468
gene_870	NC_000962.3	-	942680	944195
lpqS	NC_000962.3	+	944343	944736
cysK2	NC_000962.3	+	944938	946057
gene_873	NC_000962.3	+	946056	947316
gene_874	NC_000962.3	-	947641	948469
gene_875	NC_000962.3	+	948757	949396
pdc	NC_000962.3	-	949436	951119
gene_877	NC_000962.3	+	951183	951627
far	NC_000962.3	+	951632	952712
gene_879	NC_000962.3	+	952825	953230
gene_880	NC_000962.3	+	953257	953731
dapC	NC_000962.3	-	953727	954921
gene_882	NC_000962.3	+	955077	956289
fadB	NC_000962.3	+	956293	958456
ercc3	NC_000962.3	-	958523	960152
gene_885	NC_000962.3	-	960342	962613
gene_886	NC_000962.3	+	962599	962881
moaC2	NC_000962.3	+	962890	963394
mog	NC_000962.3	+	963390	963873
moaE2	NC_000962.3	+	963869	964295
rpfA	NC_000962.3	-	964312	965536
moaD2	NC_000962.3	-	965983	966262
moaA2	NC_000962.3	-	966265	967348
gene_893	NC_000962.3	-	967344	967734
cspB	NC_000962.3	+	967898	968306
PE_PGRS15	NC_000962.3	-	968424	970245
fadE10	NC_000962.3	+	970505	972458
gene_897	NC_000962.3	-	972546	973707
gene_898	NC_000962.3	-	973806	974295
gene_899	NC_000962.3	-	974291	975938
gene_900	NC_000962.3	+	976075	976864
PPE13	NC_000962.3	-	976872	978204
gene_902	NC_000962.3	-	978481	978757
gene_903	NC_000962.3	+	978934	979366
gene_904	NC_000962.3	+	979362	980229
gene_905	NC_000962.3	+	980225	980510
gene_906	NC_000962.3	-	980506	981268
serC	NC_000962.3	-	981424	982555
gene_908	NC_000962.3	+	982762	983785
fprB	NC_000962.3	+	983803	985531
gene_910	NC_000962.3	-	985513	985972
gene_911	NC_000962.3	+	987233	988706
citA	NC_000962.3	-	988740	989862
gene_913	NC_000962.3	-	989948	992597
gene_914	NC_000962.3	-	992598	993456
gene_915	NC_000962.3	+	993853	995341
gene_916	NC_000962.3	-	995318	996296
gene_917	NC_000962.3	+	996524	997706
gene_918	NC_000962.3	+	997782	999300
gltA2	NC_000962.3	+	999472	1000768
gene_920	NC_000962.3	-	1000808	1002416
gene_921	NC_000962.3	-	1002441	1002705
arfA	NC_000962.3	+	1002812	1003793
arfB	NC_000962.3	+	1003805	1003958
arfC	NC_000962.3	+	1003957	1004485
prrB	NC_000962.3	-	1004501	1005842
prrA	NC_000962.3	-	1005852	1006563
accD3	NC_000962.3	-	1006693	1008181
echA6	NC_000962.3	+	1008207	1008939
gene_929	NC_000962.3	+	1008944	1010063
gene_930	NC_000962.3	+	1010136	1011735
ctpE	NC_000962.3	+	1011731	1014125
gene_932	NC_000962.3	+	1014681	1014861
gene_933	NC_000962.3	+	1014866	1015301
gene_934	NC_000962.3	+	1015398	1016172
gene_935	NC_000962.3	+	1016236	1016686
gene_936	NC_000962.3	-	1017217	1018726
gene_937	NC_000962.3	-	1018727	1019966
PPE14	NC_000962.3	-	1020058	1021330
PE7	NC_000962.3	-	1021344	1021644
betP	NC_000962.3	+	1022087	1023869
gene_941	NC_000962.3	+	1024211	1024688
gene_942	NC_000962.3	+	1024684	1025185
argT	NC_000962.3	-	1025321	1025394
gene_944	NC_000962.3	-	1025497	1026817
gene_945	NC_000962.3	+	1027104	1027686
gene_946	NC_000962.3	+	1027685	1029338
gene_947	NC_000962.3	-	1029513	1030578
mntH	NC_000962.3	-	1030578	1031865
gene_949	NC_000962.3	-	1031896	1032634
gene_950	NC_000962.3	-	1032710	1033787
gene_951	NC_000962.3	-	1033840	1034632
pstS3	NC_000962.3	+	1034903	1036016
pstC2	NC_000962.3	+	1036028	1037003
pstA1	NC_000962.3	+	1036999	1037926
pknD	NC_000962.3	-	1037920	1039915
pstS2	NC_000962.3	-	1039936	1041049
pstB	NC_000962.3	+	1041264	1042095
pstS1	NC_000962.3	+	1042115	1043240
pstC1	NC_000962.3	+	1043299	1044316
pstA2	NC_000962.3	+	1044317	1045223
mku	NC_000962.3	-	1045199	1046021
ligD	NC_000962.3	+	1046136	1048416
gene_963	NC_000962.3	+	1048412	1050347
gene_964	NC_000962.3	-	1050593	1051460
gene_965	NC_000962.3	-	1051544	1052318
gene_966	NC_000962.3	+	1052360	1052639
gene_967	NC_000962.3	-	1052696	1053737
gene_968	NC_000962.3	+	1053765	1054242
gene_969	NC_000962.3	+	1054247	1055009
pgi	NC_000962.3	-	1055024	1056686
gene_971	NC_000962.3	-	1057300	1057531
gene_972	NC_000962.3	-	1057646	1057964
uvrD1	NC_000962.3	+	1058260	1060576
gene_974	NC_000962.3	-	1060656	1061655
sucC	NC_000962.3	+	1061964	1063128
sucD	NC_000962.3	+	1063140	1064052
gene_977	NC_000962.3	-	1064114	1064963
gene_978	NC_000962.3	+	1065127	1066039
gene_979	NC_000962.3	+	1066078	1067446
purN	NC_000962.3	+	1067561	1068209
purH	NC_000962.3	+	1068205	1069777
gene_982	NC_000962.3	+	1069883	1071263
gene_983	NC_000962.3	+	1071255	1073274
vapB9	NC_000962.3	+	1073327	1073549
vapC9	NC_000962.3	+	1073545	1073929
gene_986	NC_000962.3	+	1074074	1074422
lprP	NC_000962.3	-	1074440	1075115
gene_988	NC_000962.3	-	1075297	1076098
gene_989	NC_000962.3	-	1076196	1076679
gene_990	NC_000962.3	-	1076778	1077198
gene_991	NC_000962.3	-	1077233	1077836
csoR	NC_000962.3	+	1077975	1078335
gene_993	NC_000962.3	+	1078391	1078688
ctpV	NC_000962.3	+	1078743	1081056
gene_995	NC_000962.3	+	1081052	1081685
echA7	NC_000962.3	-	1081775	1082585
fadE12	NC_000962.3	-	1082584	1083751
accA2	NC_000962.3	-	1083747	1085751
accD2	NC_000962.3	-	1085756	1087346
fadE13	NC_000962.3	-	1087348	1088497
gene_1001	NC_000962.3	-	1088493	1090176
PE_PGRS16	NC_000962.3	+	1090373	1093145
PE_PGRS17	NC_000962.3	-	1093361	1094357
gene_1004	NC_000962.3	-	1094670	1094865
rpmF	NC_000962.3	+	1094886	1095060
PE_PGRS18	NC_000962.3	-	1095078	1096452
mprA	NC_000962.3	+	1096822	1097509
mprB	NC_000962.3	+	1097508	1099023
pepD	NC_000962.3	+	1099066	1100461
moaB2	NC_000962.3	+	1100460	1101006
mscL	NC_000962.3	-	1101025	1101481
gene_1012	NC_000962.3	+	1101803	1102550
gene_1013	NC_000962.3	+	1102542	1105110
gene_1014	NC_000962.3	+	1105116	1106277
grcC2	NC_000962.3	-	1106405	1107383
gene_1016	NC_000962.3	-	1107443	1108100
gene_1017	NC_000962.3	-	1108172	1108505
gene_1018	NC_000962.3	-	1108578	1109172
galU	NC_000962.3	+	1109272	1110193
moeA1	NC_000962.3	+	1110269	1111550
rimJ	NC_000962.3	+	1111612	1112224
gene_1022	NC_000962.3	+	1112384	1113461
alaV	NC_000962.3	+	1113511	1113584
gene_1024	NC_000962.3	+	1113861	1114113
gene_1025	NC_000962.3	+	1114293	1114725
gene_1026	NC_000962.3	+	1114748	1115750
gene_1027	NC_000962.3	+	1115767	1116526
gene_1028	NC_000962.3	-	1116531	1117149
arcA	NC_000962.3	+	1117185	1118394
gene_1030	NC_000962.3	-	1118428	1119940
gene_1031	NC_000962.3	+	1120022	1120880
gene_1032	NC_000962.3	-	1120889	1122149
gene_1033	NC_000962.3	-	1122222	1123599
gene_1034	NC_000962.3	+	1123714	1125418
metS	NC_000962.3	-	1125444	1127004
tatD	NC_000962.3	+	1127089	1127884
rpfB	NC_000962.3	+	1128091	1129180
ksgA	NC_000962.3	+	1129152	1130106
ispE	NC_000962.3	+	1130191	1131112
gene_1040	NC_000962.3	+	1131128	1131422
pks16	NC_000962.3	+	1131625	1133260
pth	NC_000962.3	-	1133333	1133909
rplY	NC_000962.3	-	1133921	1134569
lpqT	NC_000962.3	-	1134785	1135466
prsA	NC_000962.3	-	1135501	1136482
glmU	NC_000962.3	-	1136573	1138061
glnT	NC_000962.3	-	1138076	1138148
gene_1048	NC_000962.3	+	1138315	1138909
mfd	NC_000962.3	+	1138967	1142672
gene_1050	NC_000962.3	+	1142671	1143649
lpqU	NC_000962.3	+	1143736	1144468
eno	NC_000962.3	+	1144564	1145854
gene_1053	NC_000962.3	+	1145858	1146545
gene_1054	NC_000962.3	+	1146561	1147029
gene_1055	NC_000962.3	+	1147019	1147979
kdpE	NC_000962.3	-	1148427	1149108
kdpD	NC_000962.3	-	1149104	1151687
kdpF	NC_000962.3	+	1151920	1152013
kdpA	NC_000962.3	+	1152012	1153728
kdpB	NC_000962.3	+	1153724	1155854
kdpC	NC_000962.3	+	1155853	1156423
trcS	NC_000962.3	-	1156426	1157956
trcR	NC_000962.3	-	1157963	1158737
esxI	NC_000962.3	-	1160544	1160829
esxJ	NC_000962.3	-	1160855	1161152
PPE15	NC_000962.3	-	1161297	1162473
PE8	NC_000962.3	-	1162549	1163377
gene_1068	NC_000962.3	-	1164572	1165436
gene_1069	NC_000962.3	+	1277893	1278301
gene_1070	NC_000962.3	-	1165781	1166807
gene_1071	NC_000962.3	+	1167053	1167677
gene_1072	NC_000962.3	+	1167673	1168555
gene_1073	NC_000962.3	-	3381375	3382623
gene_1074	NC_000962.3	-	1171038	1172154
gene_1075	NC_000962.3	+	1172386	1172833
gene_1076	NC_000962.3	+	1172881	1173787
gene_1077	NC_000962.3	-	1173945	1174701
gene_1078	NC_000962.3	+	1175723	1176113
leuX	NC_000962.3	+	1177396	1177470
gene_1080	NC_000962.3	+	1177628	1178393
gene_1081	NC_000962.3	+	1179396	1180578
fadD14	NC_000962.3	+	1180684	1182316
gene_1083	NC_000962.3	+	1182391	1183456
gene_1084	NC_000962.3	+	1183508	1183982
gene_1085	NC_000962.3	+	1184015	1184879
gene_1086	NC_000962.3	+	1184883	1185741
gene_1087	NC_000962.3	-	1185741	1186824
lpqV	NC_000962.3	-	1186904	1187324
gene_1089	NC_000962.3	+	1187435	1188002
gene_1090	NC_000962.3	+	1187998	1188394
PE_PGRS19	NC_000962.3	-	1188421	1190425
PE_PGRS20	NC_000962.3	-	1190757	1192149
gene_1093	NC_000962.3	-	1192510	1194274
echA8	NC_000962.3	-	1194270	1195044
echA9	NC_000962.3	-	1195055	1196093
gene_1096	NC_000962.3	+	1196279	1197116
gene_1097	NC_000962.3	+	1197231	1198083
fadA3	NC_000962.3	-	1198156	1199374
gene_1099	NC_000962.3	-	1199426	1200371
lipU	NC_000962.3	+	1200767	1201661
cbs	NC_000962.3	+	1201717	1203112
gene_1102	NC_000962.3	+	1203313	1204036
metB	NC_000962.3	+	1204067	1205234
greA	NC_000962.3	-	1205304	1205799
gene_1105	NC_000962.3	-	1205984	1206419
mca	NC_000962.3	+	1206520	1207387
gene_1107	NC_000962.3	+	1207383	1207650
gene_1108	NC_000962.3	+	1207636	1209658
gene_1109	NC_000962.3	-	1209756	1210485
gene_1110	NC_000962.3	+	1210595	1211384
PE_PGRS21	NC_000962.3	+	1211560	1213864
PE9	NC_000962.3	+	1214513	1214948
gene_1113	NC_000962.3	+	1215225	1215408
PE_PGRS22	NC_000962.3	+	1216469	1219031
coaA	NC_000962.3	-	1219248	1220187
MTS0858	NC_000962.3	-	1220388	1220488
glyA1	NC_000962.3	+	1220574	1221855
desA2	NC_000962.3	+	1221959	1222787
phoH2	NC_000962.3	+	1222997	1224299
gene_1120	NC_000962.3	+	1224385	1225261
gene_1121	NC_000962.3	-	1225263	1226145
fum	NC_000962.3	-	1226141	1227566
glpX	NC_000962.3	-	1227596	1228685
gene_1124	NC_000962.3	+	1228683	1229385
gene_1125	NC_000962.3	-	1229391	1230549
mazF3	NC_000962.3	-	1230660	1230972
mazE3	NC_000962.3	-	1230971	1231292
gene_1128	NC_000962.3	-	1232844	1233957
xseB	NC_000962.3	-	1233966	1234224
xseA	NC_000962.3	-	1234213	1235461
gene_1131	NC_000962.3	-	1235457	1236096
lytB2	NC_000962.3	+	1236185	1237193
gene_1133	NC_000962.3	-	1237209	1238193
gene_1134	NC_000962.3	+	1238255	1239329
vapB32	NC_000962.3	+	1239416	1239614
vapC32	NC_000962.3	+	1239610	1239985
gene_1137	NC_000962.3	+	1240187	1240886
gene_1138	NC_000962.3	+	1241003	1241189
gene_1139	NC_000962.3	+	1241633	1241957
gene_1140	NC_000962.3	-	1241971	1242832
gene_1141	NC_000962.3	-	1242864	1243014
gene_1142	NC_000962.3	-	1243010	1243505
zwf1	NC_000962.3	+	1243707	1245108
gnd2	NC_000962.3	+	1245129	1246152
bpoB	NC_000962.3	-	1246144	1247053
ephC	NC_000962.3	+	1247127	1248078
gene_1147	NC_000962.3	+	1248082	1249327
gene_1148	NC_000962.3	-	1249330	1249936
ppdK	NC_000962.3	-	1249932	1251405
gene_1150	NC_000962.3	-	1251617	1252973
gene_1151	NC_000962.3	-	1253074	1254535
prpD	NC_000962.3	+	1254555	1256136
prpC	NC_000962.3	+	1256132	1257314
gene_1154	NC_000962.3	+	1257325	1259056
metE	NC_000962.3	-	1259067	1261347
gene_1156	NC_000962.3	+	1261922	1262159
PPE16	NC_000962.3	-	1262272	1264129
gene_1158	NC_000962.3	+	1265034	1265439
gene_1159	NC_000962.3	-	1265472	1266489
gene_1160	NC_000962.3	-	1266485	1266986
gene_1161	NC_000962.3	+	1267347	1268196
echA11	NC_000962.3	-	1268203	1269010
echA10	NC_000962.3	-	1269152	1269959
mcr	NC_000962.3	+	1270062	1271145
gene_1165	NC_000962.3	+	1271156	1271909
gene_1166	NC_000962.3	+	1272423	1273335
gene_1167	NC_000962.3	+	1273355	1274768
gene_1168	NC_000962.3	+	1274900	1275551
gene_1169	NC_000962.3	-	1276300	1277749
gene_1170	NC_000962.3	+	1277893	1278301
gene_1171	NC_000962.3	+	1278269	1278821
gene_1172	NC_000962.3	-	1278904	1279618
gene_1173	NC_000962.3	+	1279655	1280021
omt	NC_000962.3	-	1279998	1280847
gene_1175	NC_000962.3	-	1280843	1281485
gene_1176	NC_000962.3	+	1281429	1281873
gene_1177	NC_000962.3	+	1282030	1282219
gene_1178	NC_000962.3	+	1282306	1282894
gene_1179	NC_000962.3	-	1283056	1284172
mcr10	NC_000962.3	+	1283693	1283816
gene_1181	NC_000962.3	-	1284179	1284863
pimE	NC_000962.3	+	1284992	1286288
gene_1183	NC_000962.3	-	1286284	1286569
mutT2	NC_000962.3	+	1286595	1287021
narG	NC_000962.3	+	1287328	1291027
narH	NC_000962.3	+	1291065	1292742
narJ	NC_000962.3	+	1292798	1293404
narI	NC_000962.3	+	1293406	1294147
typA	NC_000962.3	+	1294168	1296055
lpqW	NC_000962.3	+	1296152	1298060
gene_1191	NC_000962.3	-	1298087	1298693
PPE17	NC_000962.3	-	1298764	1299805
lipX	NC_000962.3	-	1299822	1300125
mshB	NC_000962.3	+	1300304	1301216
gene_1195	NC_000962.3	+	1301307	1301748
PE12	NC_000962.3	-	1301755	1302682
fbiC	NC_000962.3	+	1302931	1305502
TB8.4	NC_000962.3	-	1305669	1306002
fadH	NC_000962.3	-	1306202	1308227
gene_1200	NC_000962.3	-	1308223	1308793
fdxC	NC_000962.3	+	1309005	1309332
gene_1202	NC_000962.3	+	1309364	1310453
gene_1203	NC_000962.3	-	1310480	1313300
pks3	NC_000962.3	+	1313725	1315192
pks4	NC_000962.3	+	1315234	1319983
papA3	NC_000962.3	+	1320035	1321454
mmpL10	NC_000962.3	+	1321520	1324529
gene_1208	NC_000962.3	-	1324532	1325612
fadD21	NC_000962.3	-	1325776	1327513
gene_1210	NC_000962.3	-	1327689	1329306
rocA	NC_000962.3	+	1329390	1331022
gene_1212	NC_000962.3	+	1331021	1332011
sigI	NC_000962.3	+	1332092	1332965
gene_1214	NC_000962.3	+	1332980	1333859
gene_1215	NC_000962.3	+	1333931	1334846
gene_1216	NC_000962.3	+	1334927	1335755
fadD36	NC_000962.3	+	1335794	1337216
gene_1218	NC_000962.3	-	1337248	1338514
PE13	NC_000962.3	+	1339003	1339303
PPE18	NC_000962.3	+	1339349	1340525
esxK	NC_000962.3	+	1340659	1340956
esxL	NC_000962.3	+	1341006	1341291
gene_1223	NC_000962.3	-	2828556	2829804
gene_1224	NC_000962.3	+	1342942	1344220
dapD	NC_000962.3	-	1344216	1345170
dapE	NC_000962.3	+	1345260	1346325
gene_1227	NC_000962.3	-	1346321	1346906
gene_1228	NC_000962.3	-	1346936	1348625
gene_1229	NC_000962.3	+	1348719	1349283
fadD6	NC_000962.3	+	1349332	1351126
folP2	NC_000962.3	+	1351191	1352148
gpgS	NC_000962.3	+	1352144	1353119
gene_1233	NC_000962.3	+	1353157	1353526
tagA	NC_000962.3	+	1353522	1354137
gene_1235	NC_000962.3	+	1354243	1354471
glgA	NC_000962.3	-	1354498	1355662
glgC	NC_000962.3	+	1355836	1357051
PE14	NC_000962.3	-	1357293	1357626
gene_1239	NC_000962.3	-	1357759	1359445
gene_1240	NC_000962.3	-	1359472	1360147
gene_1241	NC_000962.3	-	1360155	1361802
gene_1242	NC_000962.3	-	1361798	1362734
gene_1243	NC_000962.3	-	1362723	1363362
gene_1244	NC_000962.3	-	1363503	1364151
sigE	NC_000962.3	+	1364413	1365187
rseA	NC_000962.3	+	1365344	1365809
htrA	NC_000962.3	+	1365875	1367462
tatB	NC_000962.3	+	1367463	1367859
gene_1249	NC_000962.3	-	1367891	1368722
gene_1250	NC_000962.3	-	1368832	1370296
gene_1251	NC_000962.3	-	1370292	1370826
lpqX	NC_000962.3	+	1370920	1371478
gene_1253	NC_000962.3	+	1371529	1371703
mrp	NC_000962.3	-	1371777	1372950
gene_1255	NC_000962.3	-	1372962	1374198
gene_1256	NC_000962.3	-	1374322	1374865
gene_1257	NC_000962.3	-	1374861	1376169
gene_1258	NC_000962.3	-	1376230	1376827
gene_1259	NC_000962.3	+	1376976	1377504
lpqY	NC_000962.3	+	1377524	1378931
sugA	NC_000962.3	+	1378927	1379851
sugB	NC_000962.3	+	1379855	1380680
sugC	NC_000962.3	+	1380684	1381866
corA	NC_000962.3	-	1381942	1383043
mdh	NC_000962.3	+	1383213	1384203
vapB33	NC_000962.3	+	1384278	1384539
vapC33	NC_000962.3	+	1384535	1384967
PE_PGRS23	NC_000962.3	-	1384989	1386678
lpqZ	NC_000962.3	+	1386857	1387718
gene_1270	NC_000962.3	-	1387798	1388629
relE	NC_000962.3	-	1388685	1388979
relB	NC_000962.3	-	1388975	1389245
gene_1273	NC_000962.3	-	1389357	1393053
gene_1274	NC_000962.3	-	1393194	1393983
gene_1275	NC_000962.3	+	1394179	1395919
gene_1276	NC_000962.3	-	1395821	1399241
lprE	NC_000962.3	-	1399296	1399905
deaD	NC_000962.3	+	1399970	1401662
gene_1279	NC_000962.3	+	1401658	1402810
gene_1280	NC_000962.3	-	1402778	1403387
cyp130	NC_000962.3	-	1403386	1404604
gene_1282	NC_000962.3	-	1404717	1406085
gene_1283	NC_000962.3	-	1406081	1407341
udgB	NC_000962.3	+	1407339	1408239
gene_1285	NC_000962.3	+	1408240	1409359
gene_1286	NC_000962.3	-	1409484	1409934
gene_1287	NC_000962.3	-	1409938	1410373
amiB2	NC_000962.3	+	1410431	1411820
gene_1289	NC_000962.3	+	1411894	1413088
mcr11	NC_000962.3	-	1413094	1413225
gene_1291	NC_000962.3	+	1413260	1413941
pknH	NC_000962.3	-	1413960	1415841
embR	NC_000962.3	-	1416181	1417348
gene_1294	NC_000962.3	-	1417658	1418357
gene_1295	NC_000962.3	-	1418579	1418954
lprA	NC_000962.3	-	1419014	1419749
gene_1297	NC_000962.3	-	1419961	1420303
gene_1298	NC_000962.3	-	1420410	1422306
gene_1299	NC_000962.3	-	1422302	1424051
lprB	NC_000962.3	+	1424197	1424755
lprC	NC_000962.3	+	1424751	1425294
